customer_id,cohort_month,segment,monthly_spending,months_to_churn,contract_type
670,22,standard,142.53,33.3,multi-year
671,22,high_value,441.77,60.9,month-to-month
672,22,standard,121.8,2.2,month-to-month
673,16,churn_risk,40.34,49.6,annual
674,23,churn_risk,42.73,19.8,multi-year
675,2,standard,152.04,60.0,annual
676,10,standard,129.81,0.1,annual
677,8,churn_risk,49.81,2.8,annual
678,12,standard,108.83,43.9,annual
679,1,high_value,521.28,67.6,multi-year
680,20,standard,118.78,19.9,annual
681,8,high_value,356.59,53.0,annual
682,3,standard,143.01,33.6,multi-year
683,5,high_value,405.53,92.2,month-to-month
684,3,standard,164.52,3.7,month-to-month
685,17,standard,172.46,18.6,multi-year
686,23,standard,113.84,17.0,multi-year
687,3,standard,161.43,13.7,month-to-month
688,1,churn_risk,35.45,6.5,annual
689,22,churn_risk,56.4,18.0,annual
690,10,standard,201.39,15.0,annual
691,3,standard,174.11,39.2,month-to-month
692,5,churn_risk,47.25,26.1,month-to-month
693,17,standard,150.97,34.3,month-to-month
694,3,standard,153.22,8.6,month-to-month
695,10,churn_risk,55.95,6.1,month-to-month
696,24,standard,150.18,13.0,annual
697,11,churn_risk,38.4,1.6,month-to-month
698,4,standard,134.37,19.8,month-to-month
699,19,standard,175.73,11.5,annual
700,11,standard,123.61,117.2,month-to-month
701,10,standard,152.41,7.6,multi-year
702,7,standard,108.5,12.9,month-to-month
703,19,high_value,546.83,88.0,annual
704,12,churn_risk,46.29,0.2,month-to-month
705,12,standard,178.8,44.7,multi-year
706,19,standard,151.29,108.8,annual
707,9,churn_risk,31.08,9.9,multi-year
708,16,churn_risk,37.43,6.1,month-to-month
709,5,standard,112.4,13.9,annual
710,14,standard,190.09,17.1,month-to-month
711,11,churn_risk,39.36,0.0,month-to-month
712,13,standard,144.95,46.9,month-to-month
713,9,churn_risk,50.36,1.2,annual
714,4,churn_risk,54.92,12.8,annual
715,23,churn_risk,32.39,6.3,annual
716,10,high_value,430.25,61.9,month-to-month
717,18,standard,116.62,0.0,month-to-month
718,22,high_value,682.04,53.9,annual
719,11,standard,205.09,5.1,month-to-month
720,20,churn_risk,59.8,16.0,month-to-month
721,11,standard,140.6,46.6,multi-year
722,2,standard,127.43,7.3,month-to-month
723,22,high_value,506.33,79.0,annual
724,21,churn_risk,48.7,0.2,month-to-month
725,14,high_value,383.2,30.9,annual
726,20,high_value,339.89,16.0,annual
727,17,standard,153.77,18.8,annual
728,20,high_value,612.27,16.0,annual
729,2,standard,118.94,99.8,month-to-month
730,20,standard,134.38,5.5,month-to-month
731,6,standard,185.57,9.2,month-to-month
732,24,high_value,506.25,55.4,annual
733,24,high_value,481.37,56.9,month-to-month
734,2,standard,207.78,87.3,annual
735,16,high_value,505.99,22.3,month-to-month
736,10,standard,141.22,61.2,annual
737,7,standard,159.66,14.2,month-to-month
738,24,standard,187.23,15.1,multi-year
739,10,standard,140.42,4.5,multi-year
740,14,standard,126.49,36.8,month-to-month
741,8,high_value,382.78,11.8,multi-year
742,17,high_value,491.74,79.3,annual
743,7,churn_risk,51.5,12.1,month-to-month
744,9,high_value,434.34,86.4,annual
745,17,standard,165.09,1.9,month-to-month
746,6,standard,115.81,78.1,annual
747,19,standard,124.03,13.1,multi-year
748,24,standard,111.88,1.9,annual
749,17,churn_risk,54.8,13.2,annual
750,9,churn_risk,33.99,7.9,annual
751,5,standard,184.53,32.1,month-to-month
752,14,standard,149.19,40.9,month-to-month
753,11,standard,166.26,13.7,annual
754,6,standard,125.45,26.7,annual
755,9,standard,158.48,20.1,annual
756,24,standard,159.5,50.9,month-to-month
757,5,standard,204.87,16.6,month-to-month
758,7,churn_risk,59.5,31.6,month-to-month
759,9,high_value,487.44,25.2,annual
760,22,standard,163.56,75.4,month-to-month
761,9,churn_risk,36.75,3.2,month-to-month
762,8,high_value,462.04,21.6,multi-year
763,8,high_value,502.24,27.7,multi-year
764,23,high_value,471.92,4.7,month-to-month
765,9,churn_risk,42.18,43.6,annual
766,9,high_value,457.94,56.7,month-to-month
767,9,high_value,427.79,13.6,annual
768,21,high_value,385.07,50.3,month-to-month
769,18,high_value,374.13,24.9,month-to-month
770,15,standard,172.38,39.0,annual
771,6,standard,151.32,22.3,month-to-month
772,3,standard,90.05,8.0,annual
773,3,standard,155.85,6.1,month-to-month
774,8,churn_risk,40.42,12.2,month-to-month
775,19,high_value,407.39,55.4,multi-year
776,19,churn_risk,72.21,2.0,month-to-month
777,19,standard,142.83,47.8,month-to-month
778,17,high_value,540.5,20.0,month-to-month
779,13,churn_risk,34.32,9.0,month-to-month
780,9,churn_risk,68.12,2.2,annual
781,18,standard,141.58,6.8,month-to-month
782,5,churn_risk,63.06,2.9,multi-year
783,2,standard,135.45,16.6,month-to-month
784,20,standard,141.58,9.0,month-to-month
785,12,churn_risk,30.52,1.8,annual
786,15,standard,130.85,13.8,month-to-month
787,23,churn_risk,36.48,7.0,month-to-month
788,17,standard,169.22,0.6,month-to-month
789,19,churn_risk,36.66,0.6,month-to-month
790,12,standard,122.08,6.0,annual
791,8,standard,199.16,27.3,multi-year
792,9,standard,166.48,34.2,month-to-month
793,22,standard,177.52,56.3,annual
794,10,high_value,424.5,25.9,annual
795,23,high_value,447.39,42.5,month-to-month
796,1,standard,123.62,7.0,month-to-month
797,8,high_value,447.96,5.5,multi-year
798,23,high_value,463.06,42.5,month-to-month
799,14,churn_risk,51.78,5.0,month-to-month
800,9,churn_risk,59.55,16.7,month-to-month
801,5,churn_risk,36.68,35.5,annual
802,12,standard,133.76,2.4,multi-year
803,23,churn_risk,28.82,18.1,month-to-month
804,9,standard,150.23,5.1,month-to-month
805,12,high_value,526.56,6.8,month-to-month
806,9,high_value,471.27,24.8,annual
807,21,standard,147.57,17.7,month-to-month
808,17,high_value,555.21,50.3,month-to-month
809,15,standard,166.56,5.1,month-to-month
810,17,churn_risk,51.81,2.7,month-to-month
811,10,high_value,408.03,34.2,multi-year
812,20,high_value,546.37,27.6,month-to-month
813,15,churn_risk,44.83,0.5,month-to-month
814,2,standard,147.68,16.0,multi-year
815,9,high_value,600.45,26.8,multi-year
816,21,churn_risk,30.31,21.8,month-to-month
817,7,churn_risk,49.9,4.2,month-to-month
818,23,standard,201.35,41.0,multi-year
819,20,standard,124.08,48.8,month-to-month
820,24,standard,119.58,26.6,month-to-month
821,20,high_value,490.85,32.7,month-to-month
822,4,standard,132.61,18.9,annual
823,5,standard,141.63,17.0,month-to-month
824,12,standard,180.53,21.7,month-to-month
825,9,churn_risk,43.94,1.0,annual
826,23,high_value,420.3,40.1,annual
827,21,standard,157.68,15.8,month-to-month
828,19,standard,92.94,0.4,month-to-month
829,23,churn_risk,32.41,0.7,annual
830,2,standard,94.52,15.5,month-to-month
831,17,standard,143.97,7.9,annual
832,21,standard,136.38,0.4,month-to-month
833,24,standard,144.74,6.5,annual
834,21,standard,141.64,23.6,month-to-month
835,20,churn_risk,38.1,1.1,month-to-month
836,19,standard,195.17,0.1,month-to-month
837,4,churn_risk,66.83,37.8,month-to-month
838,10,churn_risk,21.41,18.3,annual
839,22,standard,175.13,2.4,annual
840,16,standard,133.85,9.3,annual
841,7,high_value,528.08,10.1,annual
842,18,churn_risk,33.47,4.8,month-to-month
843,1,standard,147.18,20.9,annual
844,10,standard,139.55,19.9,month-to-month
845,19,high_value,492.08,62.2,annual
846,19,churn_risk,29.58,24.1,annual
847,13,standard,100.6,18.0,month-to-month
848,7,standard,134.95,24.8,annual
849,12,high_value,514.36,48.4,multi-year
850,5,churn_risk,40.69,1.5,month-to-month
851,23,high_value,557.64,30.6,annual
852,21,high_value,466.16,4.5,month-to-month
853,18,churn_risk,45.74,31.0,month-to-month
854,9,churn_risk,42.47,2.3,month-to-month
855,4,standard,135.29,0.4,month-to-month
856,2,standard,129.92,2.7,month-to-month
857,10,churn_risk,43.77,4.2,annual
858,20,churn_risk,46.55,12.6,month-to-month
859,9,standard,134.24,59.3,annual
860,20,standard,140.04,8.0,month-to-month
861,5,churn_risk,38.01,1.1,month-to-month
862,20,churn_risk,78.51,0.7,annual
863,2,churn_risk,44.7,3.8,annual
864,9,standard,160.04,34.0,annual
865,4,high_value,455.82,15.1,annual
866,15,churn_risk,31.02,0.7,annual
867,5,churn_risk,42.79,8.4,month-to-month
868,1,churn_risk,51.89,0.4,month-to-month
869,8,high_value,704.97,99.6,month-to-month
870,1,standard,131.74,1.5,month-to-month
871,10,churn_risk,53.9,4.4,month-to-month
872,7,high_value,529.08,28.8,month-to-month
873,23,churn_risk,49.86,1.8,month-to-month
874,13,standard,185.73,12.8,month-to-month
875,11,churn_risk,45.45,31.6,month-to-month
876,15,churn_risk,33.93,16.5,multi-year
877,4,standard,123.82,15.6,multi-year
878,4,standard,179.36,25.1,multi-year
879,4,standard,155.26,49.4,annual
880,21,standard,117.77,13.0,multi-year
881,18,standard,139.4,4.2,month-to-month
882,24,standard,196.68,15.7,annual
883,20,churn_risk,47.79,36.4,annual
884,3,standard,124.23,1.4,month-to-month
885,4,high_value,572.08,73.5,month-to-month
886,20,standard,197.82,40.3,annual
887,14,standard,160.87,15.2,multi-year
888,15,high_value,552.73,15.8,annual
889,6,high_value,573.17,40.4,month-to-month
890,13,standard,155.75,2.6,month-to-month
891,22,standard,159.13,7.2,month-to-month
892,12,churn_risk,42.53,0.8,annual
893,17,standard,138.76,26.7,month-to-month
894,18,high_value,516.89,23.5,month-to-month
895,23,churn_risk,36.23,3.2,multi-year
896,6,churn_risk,44.7,15.3,month-to-month
897,22,standard,76.13,24.0,annual
898,15,standard,125.18,3.6,annual
899,20,high_value,562.42,30.1,annual
900,7,standard,148.38,1.4,multi-year
901,3,standard,156.79,41.8,multi-year
902,3,standard,162.24,0.1,month-to-month
903,10,high_value,447.77,60.1,month-to-month
904,14,standard,161.05,11.1,multi-year
905,7,churn_risk,54.72,3.6,annual
906,7,standard,168.56,10.1,month-to-month
907,20,standard,212.81,10.2,multi-year
908,18,high_value,383.78,47.5,annual
909,16,standard,154.33,7.9,month-to-month
910,16,standard,183.8,23.4,month-to-month
911,21,churn_risk,28.61,31.4,multi-year
912,6,churn_risk,33.88,15.5,annual
913,23,churn_risk,16.81,23.2,multi-year
914,21,churn_risk,52.7,58.0,annual
915,9,churn_risk,31.93,10.2,month-to-month
916,9,churn_risk,58.66,1.8,month-to-month
917,5,high_value,431.85,28.9,month-to-month
918,18,high_value,481.79,146.1,month-to-month
919,8,standard,163.35,45.3,annual
920,7,standard,217.6,22.4,month-to-month
921,17,high_value,472.84,36.8,month-to-month
922,5,churn_risk,41.07,9.9,multi-year
923,3,standard,150.22,14.1,annual
924,21,standard,147.21,32.9,month-to-month
925,1,high_value,492.48,24.1,month-to-month
926,23,standard,181.51,7.4,month-to-month
927,17,high_value,444.14,91.9,annual
928,9,churn_risk,49.67,3.1,multi-year
929,14,standard,181.55,10.5,annual
930,8,churn_risk,52.11,33.6,month-to-month
931,10,standard,140.79,15.9,annual
932,17,standard,162.24,49.0,month-to-month
933,22,standard,168.88,1.4,annual
934,6,churn_risk,43.2,2.3,month-to-month
935,13,churn_risk,59.97,2.6,month-to-month
936,21,standard,167.08,4.2,month-to-month
937,1,churn_risk,45.08,26.8,annual
938,1,high_value,362.63,34.5,month-to-month
939,15,churn_risk,46.26,5.0,month-to-month
940,4,high_value,464.35,18.3,annual
941,24,standard,159.18,17.3,month-to-month
942,3,churn_risk,30.43,0.2,month-to-month
943,18,high_value,401.06,101.5,month-to-month
944,8,standard,107.12,1.7,month-to-month
945,23,standard,167.54,23.9,annual
946,21,standard,169.0,1.5,month-to-month
947,20,churn_risk,67.46,0.2,month-to-month
948,16,churn_risk,54.76,4.5,multi-year
949,6,churn_risk,33.03,2.4,month-to-month
950,3,standard,160.36,10.1,annual
951,7,standard,138.02,33.3,annual
952,2,standard,192.63,23.9,month-to-month
953,19,standard,124.76,27.0,annual
954,7,high_value,489.49,15.7,annual
955,11,churn_risk,30.52,8.5,month-to-month
956,15,churn_risk,39.41,30.1,month-to-month
957,17,churn_risk,40.72,10.6,month-to-month
958,15,standard,182.2,40.0,month-to-month
959,18,standard,124.48,35.5,month-to-month
960,3,standard,177.76,44.3,month-to-month
961,7,standard,125.47,27.9,annual
962,19,standard,175.75,4.0,month-to-month
963,18,high_value,520.45,16.6,annual
964,16,high_value,463.1,16.2,month-to-month
965,23,churn_risk,44.07,4.3,annual
966,24,standard,201.1,6.0,annual
967,3,churn_risk,58.96,0.4,month-to-month
968,14,high_value,416.76,4.2,month-to-month
969,22,standard,201.26,31.2,month-to-month
970,8,standard,191.95,58.2,month-to-month
971,2,standard,115.92,13.5,month-to-month
972,3,high_value,496.02,7.2,annual
973,18,high_value,711.9,8.8,annual
974,23,churn_risk,59.81,17.4,month-to-month
975,17,standard,150.05,20.3,multi-year
976,1,standard,133.85,45.3,multi-year
977,10,standard,91.21,31.1,month-to-month
978,9,standard,145.67,38.4,annual
979,22,standard,179.49,4.4,month-to-month
980,13,high_value,529.04,5.0,annual
981,6,churn_risk,54.39,0.8,annual
982,14,churn_risk,25.55,1.1,month-to-month
983,18,churn_risk,64.79,3.3,month-to-month
984,14,standard,167.04,3.1,annual
985,11,high_value,534.8,25.8,month-to-month
986,18,churn_risk,56.34,43.1,annual
987,8,standard,221.83,60.5,multi-year
988,4,high_value,456.37,54.5,month-to-month
989,21,standard,136.17,9.3,month-to-month
990,18,churn_risk,50.83,3.7,annual
991,18,standard,203.93,6.1,annual
992,22,churn_risk,41.23,8.8,annual
993,18,churn_risk,49.71,1.5,month-to-month
994,1,standard,147.74,1.6,annual
995,21,churn_risk,29.22,6.9,month-to-month
996,1,standard,124.39,2.1,month-to-month
997,17,standard,158.18,22.4,month-to-month
998,24,high_value,436.21,8.1,annual
999,10,churn_risk,49.16,9.4,multi-year
1000,8,standard,166.24,85.8,annual
1001,23,high_value,573.38,13.8,annual
1002,11,standard,188.35,11.4,month-to-month
1003,23,high_value,345.25,84.4,annual
1004,8,high_value,442.26,23.8,annual
1005,5,standard,136.07,47.7,annual
1006,14,standard,158.17,46.3,annual
1007,9,churn_risk,55.61,8.5,month-to-month
1008,18,standard,150.54,12.6,month-to-month
1009,8,churn_risk,47.31,35.7,annual
1010,19,standard,140.7,14.0,month-to-month
1011,9,standard,199.55,15.1,month-to-month
1012,9,standard,166.69,61.6,multi-year
1013,18,standard,98.87,7.4,multi-year
1014,7,churn_risk,41.1,5.4,month-to-month
1015,7,standard,158.65,2.4,month-to-month
1016,14,high_value,621.52,6.3,month-to-month
1017,8,standard,111.21,6.6,month-to-month
1018,10,churn_risk,60.43,3.6,month-to-month
1019,9,high_value,485.24,22.0,month-to-month
1020,15,standard,155.7,24.1,annual
1021,9,churn_risk,75.52,22.2,month-to-month
1022,15,churn_risk,50.61,1.3,month-to-month
1023,6,churn_risk,22.16,31.8,annual
1024,22,standard,114.44,25.2,month-to-month
1025,23,standard,166.83,40.0,multi-year
1026,1,standard,110.92,22.0,month-to-month
1027,3,churn_risk,55.31,4.3,month-to-month
1028,3,standard,125.61,0.4,month-to-month
1029,5,churn_risk,43.51,3.3,month-to-month
1030,19,standard,173.83,78.7,month-to-month
1031,6,standard,150.06,105.6,multi-year
1032,15,churn_risk,39.21,13.5,multi-year
1033,7,standard,116.25,17.4,multi-year
1034,2,churn_risk,56.51,5.1,annual
1035,3,standard,196.94,10.3,month-to-month
1036,23,standard,139.19,3.1,multi-year
1037,14,standard,143.32,1.3,annual
1038,16,standard,145.66,2.9,month-to-month
1039,5,standard,169.42,64.5,annual
1040,12,high_value,390.13,99.2,annual
1041,16,high_value,522.68,35.4,annual
1042,19,standard,141.11,78.4,annual
1043,16,standard,146.71,6.0,multi-year
1044,15,standard,184.66,7.8,annual
1045,15,high_value,463.52,0.3,multi-year
1046,9,standard,180.08,26.5,annual
1047,17,high_value,378.12,142.5,month-to-month
1048,8,churn_risk,70.19,0.0,annual
1049,18,churn_risk,36.76,17.0,annual
1050,11,standard,145.06,18.0,month-to-month
1051,14,standard,145.97,99.9,annual
1052,12,high_value,508.13,96.6,month-to-month
1053,14,standard,92.36,19.8,month-to-month
1054,18,high_value,497.19,64.3,annual
1055,7,standard,155.19,9.8,multi-year
1056,12,standard,175.09,72.1,month-to-month
1057,10,churn_risk,33.3,3.6,annual
1058,1,standard,139.75,2.6,month-to-month
1059,21,standard,190.87,3.2,annual
1060,17,churn_risk,38.34,5.9,annual
1061,2,churn_risk,36.26,7.3,multi-year
1062,2,standard,206.38,8.7,month-to-month
1063,23,standard,108.73,20.5,annual
1064,21,standard,127.13,96.9,multi-year
1065,18,standard,187.82,27.3,month-to-month
1066,17,churn_risk,61.66,0.9,month-to-month
1067,21,standard,173.75,6.2,annual
1068,15,standard,107.58,38.0,month-to-month
1069,1,high_value,493.1,0.5,annual
1070,11,standard,111.13,8.0,month-to-month
1071,8,churn_risk,59.69,2.3,annual
1072,5,standard,167.33,15.5,month-to-month
1073,21,standard,160.7,50.1,month-to-month
1074,16,churn_risk,37.89,36.6,month-to-month
1075,22,churn_risk,46.61,9.8,multi-year
1076,3,standard,142.89,0.0,annual
1077,24,standard,189.54,39.9,month-to-month
1078,15,standard,132.59,22.9,annual
1079,14,standard,99.79,21.8,month-to-month
1080,5,standard,169.4,32.9,month-to-month
1081,15,standard,176.46,9.1,annual
1082,15,churn_risk,33.49,7.7,month-to-month
1083,17,churn_risk,43.03,3.8,month-to-month
1084,4,churn_risk,33.08,9.1,annual
1085,16,churn_risk,41.24,1.7,multi-year
1086,3,churn_risk,33.29,3.0,month-to-month
1087,2,churn_risk,60.29,35.1,month-to-month
1088,12,churn_risk,47.05,1.0,annual
1089,3,standard,133.96,1.9,annual
1090,18,standard,120.69,0.7,month-to-month
1091,12,standard,100.63,56.6,annual
1092,6,standard,149.53,32.3,multi-year
1093,7,standard,159.2,9.3,month-to-month
1094,12,standard,178.95,14.0,month-to-month
1095,15,standard,161.01,45.9,annual
1096,20,standard,135.84,7.9,month-to-month
1097,14,standard,155.2,12.0,month-to-month
1098,14,churn_risk,48.89,1.4,annual
1099,15,churn_risk,36.65,0.7,annual
1100,15,high_value,527.94,40.5,annual
1101,9,high_value,413.06,152.5,annual
1102,6,standard,180.71,29.3,annual
1103,13,churn_risk,39.84,0.6,annual
1104,3,churn_risk,46.05,0.4,multi-year
1105,6,high_value,515.43,3.9,annual
1106,4,churn_risk,70.08,4.9,month-to-month
1107,12,high_value,502.28,97.8,annual
1108,24,standard,158.81,10.8,annual
1109,22,churn_risk,44.61,3.0,month-to-month
1110,3,high_value,571.52,57.9,month-to-month
1111,20,high_value,441.45,17.9,month-to-month
1112,4,standard,175.53,12.2,month-to-month
1113,22,standard,121.71,69.7,month-to-month
1114,5,churn_risk,63.31,4.0,month-to-month
1115,4,churn_risk,40.65,1.0,month-to-month
1116,19,high_value,586.68,63.7,month-to-month
1117,20,high_value,551.29,3.9,annual
1118,10,churn_risk,45.19,66.0,annual
1119,14,standard,168.15,10.0,annual
1120,19,churn_risk,59.11,4.5,annual
1121,21,standard,161.06,15.1,month-to-month
1122,11,high_value,482.54,16.6,annual
1123,19,churn_risk,53.64,0.3,annual
1124,20,high_value,493.06,3.2,annual
1125,20,standard,140.85,22.1,annual
1126,22,standard,181.36,3.7,month-to-month
1127,21,standard,212.24,35.3,annual
1128,11,standard,113.52,2.1,annual
1129,8,standard,106.95,25.5,month-to-month
1130,24,churn_risk,36.09,7.1,month-to-month
1131,11,churn_risk,49.21,0.1,month-to-month
1132,23,standard,142.1,2.1,month-to-month
1133,24,high_value,348.94,20.0,multi-year
1134,1,churn_risk,50.02,48.0,annual
1135,4,churn_risk,52.13,13.6,month-to-month
1136,14,standard,147.56,75.1,month-to-month
1137,3,standard,149.56,93.3,annual
1138,16,standard,133.15,46.4,annual
1139,1,high_value,491.09,44.7,annual
1140,21,standard,110.41,7.7,month-to-month
1141,11,standard,143.44,33.1,multi-year
1142,17,churn_risk,36.83,0.6,month-to-month
